GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0003883,GO:0003883,10/7648,28/100553,0.35714285714285715,4.695578676031082,5.611438140660121,2.3494064547573465e-5,2.737676784648824e-4,1.9732410999513228e-4,TraesCS1A03G1005700.3/TraesCS1A03G1005700.4/TraesCS1A03G1005700.1/TraesCS1A03G1005700.2/TraesCS1D03G0968300.3/TraesCS1D03G0968300.2/TraesCS1D03G0968300.1/TraesCS3A03G0609400.3/TraesCS3A03G0609400.2/TraesCS3A03G0609400.1,10,Up,CTP synthase activity,molecular_function,MF,SN15_vs_Tween
GO:0010167,GO:0010167,6/7648,10/100553,0.6,7.888572175732217,6.25033141446791,3.1016135293081326e-5,3.5765481009834404e-4,2.57787615703461e-4,TraesCS5B03G1019300.3/TraesCS5D03G1106000.1/TraesCS6A03G0578400.1/TraesCS6B03G0694500.1/TraesCS6B03G0694700.1/TraesCS6D03G0480400.1,6,Up,response to nitrate,biological_process,BP,SN15_vs_Tween
GO:0034440,GO:0034440,17/7648,74/100553,0.22972972972972974,3.020399256474047,4.988444677622258,3.20659365935748e-5,3.6594836916584855e-4,2.6376538185490724e-4,TraesCS2D03G0720400.1/TraesCS3B03G1520500.1/TraesCS4A03G0015900.1/TraesCS4B03G0082200.3/TraesCS4B03G0082200.2/TraesCS4B03G0082200.1/TraesCS4B03G0082800.1/TraesCS4B03G0082800.2/TraesCS4B03G0776000.1/TraesCS5B03G0957600.1/TraesCS5B03G0957800.1/TraesCS5D03G0868300.1/TraesCS5D03G0868800.1/TraesCS5D03G0868800.2/TraesCS7A03G0566700.1/TraesCS7B03G0394000.1/TraesCS7D03G0548000.1,17,Up,lipid oxidation,biological_process,BP,SN15_vs_Tween
GO:0004048,GO:0004048,4/7648,4/100553,1,13.14762029288703,6.970791269778976,3.344233078993069e-5,3.7394606246922494e-4,0.00026952989621230685,TraesCS4B03G0827500.1/TraesCS4D03G0738100.1/TraesCS5A03G1156600.1/TraesCS5A03G1156600.2,4,Up,anthranilate phosphoribosyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0016937,GO:0016937,4/7648,4/100553,1,13.14762029288703,6.970791269778976,3.344233078993069e-5,3.7394606246922494e-4,0.00026952989621230685,TraesCS1B03G0217100.2/TraesCS1B03G0217100.1/TraesCS1D03G0152700.1/TraesCS1D03G0152700.2,4,Up,short-chain fatty acyl-CoA dehydrogenase activity,molecular_function,MF,SN15_vs_Tween
GO:0006796,GO:0006796,12/7648,41/100553,0.2926829268292683,3.848083988162057,5.233419106651382,3.621219528179443e-5,4.0086900176946434e-4,2.8893520024842297e-4,TraesCS1A03G0691200.1/TraesCS1A03G0845600.1/TraesCS1D03G0655000.1/TraesCS1D03G0813700.1/TraesCS1D03G0813700.2/TraesCS3A03G1266000.1/TraesCS3B03G1510000.1/TraesCS3B03G1510300.1/TraesCS3D03G1190400.2/TraesCS3D03G1190400.1/TraesCS4A03G0753000.1/TraesCS4B03G0031700.1,12,Up,phosphate-containing compound metabolic process,biological_process,BP,SN15_vs_Tween
GO:0008378,GO:0008378,8/7648,19/100553,0.42105263157894735,5.535840123320854,5.673196288250347,3.9236887508953334e-5,4.300518264595182e-4,3.0996936666791695e-4,TraesCS4A03G0722800.1/TraesCS4B03G0070900.1/TraesCS5B03G1130000.1/TraesCS7A03G0439100.2/TraesCS7A03G0439100.1/TraesCS7B03G0248000.1/TraesCS7B03G0248000.2/TraesCS7D03G0425700.1,8,Up,galactosyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0006691,GO:0006691,5/7648,7/100553,0.7142857142857143,9.391157352062164,6.369982491234741,4.68462676846438e-5,5.034836730767056e-4,3.628969944298416e-4,TraesCS4A03G0699200.1/TraesCS4B03G0096500.1/TraesCS4B03G0096600.1/TraesCS4B03G0096800.1/TraesCS4D03G0069900.1,5,Up,leukotriene metabolic process,biological_process,BP,SN15_vs_Tween
GO:0032453,GO:0032453,5/7648,7/100553,0.7142857142857143,9.391157352062164,6.369982491234741,4.68462676846438e-5,5.034836730767056e-4,3.628969944298416e-4,TraesCS1B03G0404400.5/TraesCS1B03G0404400.4/TraesCS1B03G0404400.1/TraesCS1B03G0404400.3/TraesCS1B03G0404400.2,5,Up,histone H3K4 demethylase activity,molecular_function,MF,SN15_vs_Tween
GO:0050502,GO:0050502,7/7648,15/100553,0.4666666666666667,6.135556136680615,5.707129694555004,5.46314430858361e-5,5.759714999621006e-4,4.1514419908835853e-4,TraesCS2A03G0983900.1/TraesCS2A03G0984200.1/TraesCS2A03G1114300.1/TraesCS2B03G1092400.1/TraesCS2B03G1255600.1/TraesCS2D03G1060900.2/TraesCS2D03G1060900.1,7,Up,cis-zeatin O-beta-D-glucosyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0080036,GO:0080036,7/7648,15/100553,0.4666666666666667,6.135556136680615,5.707129694555004,5.46314430858361e-5,5.759714999621006e-4,4.1514419908835853e-4,TraesCS2A03G0983900.1/TraesCS2A03G0984200.1/TraesCS2A03G1114300.1/TraesCS2B03G1092400.1/TraesCS2B03G1255600.1/TraesCS2D03G1060900.2/TraesCS2D03G1060900.1,7,Up,regulation of cytokinin-activated signaling pathway,biological_process,BP,SN15_vs_Tween
GO:0009505,GO:0009505,18/7648,85/100553,0.21176470588235294,2.784201944376077,4.72160166311584,6.04270759422204e-5,6.310638968682828e-4,4.5485326280241375e-4,TraesCS1A03G0252000.1/TraesCS1B03G0259300.1/TraesCS1D03G0185500.1/TraesCS2B03G1538800.2/TraesCS2D03G0229000.1/TraesCS3B03G1103300.1/TraesCS3B03G1103400.1/TraesCS3B03G1445400.1/TraesCS3D03G0695200.1/TraesCS3D03G0695400.1/TraesCS3D03G0897300.1/TraesCS4A03G0155000.1/TraesCS4A03G0524800.1/TraesCS4D03G0536300.2/TraesCS4D03G0536300.1/TraesCS5A03G0410800.1/TraesCS5B03G0459300.1/TraesCS7D03G0848600.1,18,Up,plant-type cell wall,cellular_component,CC,SN15_vs_Tween
GO:0019632,GO:0019632,8/7648,20/100553,0.4,5.259048117154812,5.4654128757033655,6.102402570018697e-5,6.31342022898196e-4,4.55053728290622e-4,TraesCS2B03G1388900.1/TraesCS3A03G0495000.1/TraesCS3B03G0575400.1/TraesCS3D03G0484000.2/TraesCS3D03G0484000.1/TraesCS7A03G0429900.1/TraesCS7B03G0238200.1/TraesCS7D03G0418000.1,8,Up,shikimate metabolic process,biological_process,BP,SN15_vs_Tween
GO:0000014,GO:0000014,9/7648,26/100553,0.34615384615384615,4.551099332153202,5.195865326918348,8.011183857682336e-5,8.136128927022335e-4,5.864294895338687e-4,TraesCS2A03G1180300.1/TraesCS2A03G1180200.1/TraesCS2A03G1180200.2/TraesCS2B03G1341400.1/TraesCS2B03G1341500.1/TraesCS2D03G1132900.1/TraesCS2D03G1133000.1/TraesCS2D03G1133500.1/TraesCS3B03G0090000.1,9,Up,single-stranded DNA endodeoxyribonuclease activity,molecular_function,MF,SN15_vs_Tween
GO:0004564,GO:0004564,9/7648,26/100553,0.34615384615384615,4.551099332153202,5.195865326918348,8.011183857682336e-5,8.136128927022335e-4,5.864294895338687e-4,TraesCS2A03G0933700.3/TraesCS2A03G0933700.1/TraesCS2B03G1026200.1/TraesCS2D03G0872500.1/TraesCS2D03G0872500.2/TraesCS4A03G1222600.1/TraesCS6B03G0613500.3/TraesCS7A03G0020800.1/TraesCS7D03G0022500.1,9,Up,beta-fructofuranosidase activity,molecular_function,MF,SN15_vs_Tween
GO:0004427,GO:0004427,13/7648,51/100553,0.2549019607843137,3.351354192304537,4.8190955972786105,8.5462185275778e-5,8.600603554571477e-4,6.199075257324376e-4,TraesCS1A03G0652700.1/TraesCS1A03G0691200.1/TraesCS1A03G0845600.1/TraesCS1B03G0740400.1/TraesCS1D03G0610700.1/TraesCS1D03G0655000.1/TraesCS1D03G0813700.1/TraesCS1D03G0813700.2/TraesCS3A03G1266000.1/TraesCS3B03G1510000.1/TraesCS3B03G1510300.1/TraesCS3D03G1190400.2/TraesCS3D03G1190400.1,13,Up,inorganic diphosphate phosphatase activity,molecular_function,MF,SN15_vs_Tween
GO:0045254,GO:0045254,10/7648,32/100553,0.3125,4.108631341527197,5.0462128210159705,8.708357985399797e-5,8.684821882736554e-4,6.259777480258935e-4,TraesCS4A03G1215800.3/TraesCS4A03G1215800.2/TraesCS4A03G1215800.1/TraesCS7A03G0030900.4/TraesCS7A03G0030900.2/TraesCS7A03G0030900.3/TraesCS7A03G0030900.1/TraesCS7D03G0025800.3/TraesCS7D03G0025800.1/TraesCS7D03G0025800.2,10,Up,pyruvate dehydrogenase complex,cellular_component,CC,SN15_vs_Tween
GO:0004084,GO:0004084,7/7648,16/100553,0.4375,5.752083878138075,5.454197757952942,9.072483530592899e-5,8.887822361386142e-4,6.406094565616599e-4,TraesCS2B03G1085100.1/TraesCS2D03G0918700.1/TraesCS4A03G0118900.1/TraesCS4B03G0643100.3/TraesCS4B03G0643100.1/TraesCS4B03G0643100.2/TraesCS4D03G0572200.1,7,Up,branched-chain-amino-acid transaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0009081,GO:0009081,7/7648,16/100553,0.4375,5.752083878138075,5.454197757952942,9.072483530592899e-5,8.887822361386142e-4,6.406094565616599e-4,TraesCS2B03G1085100.1/TraesCS2D03G0918700.1/TraesCS4A03G0118900.1/TraesCS4B03G0643100.3/TraesCS4B03G0643100.1/TraesCS4B03G0643100.2/TraesCS4D03G0572200.1,7,Up,branched-chain amino acid metabolic process,biological_process,BP,SN15_vs_Tween
GO:0006995,GO:0006995,5/7648,8/100553,0.625,8.217262683054393,5.857159072907676,1.1704081747072049e-4,0.0011365279380709439,8.191776513647844e-4,TraesCS2A03G0941300.1/TraesCS2D03G0885000.1/TraesCS2D03G0885000.2/TraesCS2B03G1042000.1/TraesCS3B03G0654600.2,5,Up,cellular response to nitrogen starvation,biological_process,BP,SN15_vs_Tween
GO:0019538,GO:0019538,6/7648,12/100553,0.5,6.573810146443515,5.540142646567152,1.193794381356061e-4,0.0011491568523140517,8.282802206571114e-4,TraesCS1A03G0231900.3/TraesCS1A03G0231900.2/TraesCS1A03G0231900.1/TraesCS1A03G0231900.4/TraesCS1B03G0346000.1/TraesCS1B03G0346000.2,6,Up,protein metabolic process,biological_process,BP,SN15_vs_Tween
GO:0015171,GO:0015171,11/7648,40/100553,0.275,3.6155955805439333,4.747218541236531,1.4197606122836175e-4,0.0013548922394810037,9.765685518248477e-4,TraesCS1B03G1234900.1/TraesCS2A03G0660900.1/TraesCS2D03G0914700.1/TraesCS3D03G0804500.1/TraesCS4A03G0488900.1/TraesCS4D03G0266600.1/TraesCS5A03G0062000.1/TraesCS7A03G0769100.1/TraesCS7B03G0247400.1/TraesCS7B03G0598800.1/TraesCS7D03G0736900.1,11,Up,amino acid transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0000041,GO:0000041,10/7648,34/100553,0.29411764705882354,3.866947144966774,4.797166780322199,1.5375244305603693e-4,0.0014487139022295174,0.0010441925905861971,TraesCS1B03G0845500.1/TraesCS1D03G0709500.1/TraesCS1D03G0709600.1/TraesCS2A03G1176600.1/TraesCS2B03G0410400.1/TraesCS2B03G1338500.1/TraesCS2D03G0307900.1/TraesCS2D03G1129100.1/TraesCS7A03G1018500.1/TraesCS7A03G1019200.1,10,Up,transition metal ion transport,biological_process,BP,SN15_vs_Tween
GO:0033591,GO:0033591,4/7648,5/100553,0.8,10.518096234309624,6.106581080445801,1.570421574232539e-4,0.0014487139022295174,0.0010441925905861971,TraesCS3A03G0090400.1/TraesCS3B03G0088600.2/TraesCS3B03G0088600.1/TraesCS3D03G0065000.1,4,Up,response to L-ascorbic acid,biological_process,BP,SN15_vs_Tween
GO:0046686,GO:0046686,4/7648,5/100553,0.8,10.518096234309624,6.106581080445801,1.570421574232539e-4,0.0014487139022295174,0.0010441925905861971,TraesCS3A03G0090400.1/TraesCS3B03G0088600.2/TraesCS3B03G0088600.1/TraesCS3D03G0065000.1,4,Up,response to cadmium ion,biological_process,BP,SN15_vs_Tween
GO:0051020,GO:0051020,4/7648,5/100553,0.8,10.518096234309624,6.106581080445801,1.570421574232539e-4,0.0014487139022295174,0.0010441925905861971,TraesCS7A03G1173200.1/TraesCS7B03G1043300.2/TraesCS7B03G1043300.1/TraesCS7B03G1043300.3,4,Up,GTPase binding,molecular_function,MF,SN15_vs_Tween
GO:0003333,GO:0003333,12/7648,48/100553,0.25,3.2869050732217575,4.546997077477273,1.9369642845575155e-4,0.001772082200830719,0.0012772674447103932,TraesCS1B03G1234900.1/TraesCS2A03G0660900.1/TraesCS2D03G0914700.1/TraesCS3D03G0804500.1/TraesCS4A03G0488900.1/TraesCS4D03G0266600.1/TraesCS5A03G0062000.1/TraesCS5A03G1114000.1/TraesCS7A03G0769100.1/TraesCS7B03G0247400.1/TraesCS7B03G0598800.1/TraesCS7D03G0736900.1,12,Up,amino acid transmembrane transport,biological_process,BP,SN15_vs_Tween
GO:0051560,GO:0051560,7/7648,18/100553,0.3888888888888889,5.112963447233845,5.007053290954287,2.2028358028827996e-4,0.0019988026506485733,0.0014406812239733929,TraesCS1A03G0455000.1/TraesCS1B03G0553200.1/TraesCS3D03G0749300.1/TraesCS4B03G0646000.1/TraesCS4D03G0574500.1/TraesCS5A03G0399300.1/TraesCS5B03G0397600.1,7,Up,mitochondrial calcium ion homeostasis,biological_process,BP,SN15_vs_Tween
GO:0005345,GO:0005345,12/7648,49/100553,0.24489795918367346,3.2198253778498844,4.459384614551777,2.3887131073379786e-4,0.002132504362760599,0.0015370496904602612,TraesCS2D03G1013200.1/TraesCS4A03G1005200.1/TraesCS4A03G1005600.1/TraesCS4B03G0795500.1/TraesCS4B03G0795800.1/TraesCS4B03G0796000.1/TraesCS4D03G0712100.1/TraesCS5D03G0584700.1/TraesCS5A03G1014300.1/TraesCS5B03G0635400.1/TraesCS5D03G0826000.1/TraesCS5D03G0959300.1,12,Up,purine nucleobase transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0015860,GO:0015860,12/7648,49/100553,0.24489795918367346,3.2198253778498844,4.459384614551777,2.3887131073379786e-4,0.002132504362760599,0.0015370496904602612,TraesCS2D03G1013200.1/TraesCS4A03G1005200.1/TraesCS4A03G1005600.1/TraesCS4B03G0795500.1/TraesCS4B03G0795800.1/TraesCS4B03G0796000.1/TraesCS4D03G0712100.1/TraesCS5D03G0584700.1/TraesCS5A03G1014300.1/TraesCS5B03G0635400.1/TraesCS5D03G0826000.1/TraesCS5D03G0959300.1,12,Up,purine nucleoside transmembrane transport,biological_process,BP,SN15_vs_Tween
GO:0006537,GO:0006537,5/7648,9/100553,0.5555555555555556,7.30423349604835,5.426567603804054,2.467581393509942e-4,0.0021634104560226946,0.0015593259408217585,TraesCS3D03G0616600.2/TraesCS3D03G0616600.1/TraesCS3A03G0675900.2/TraesCS3A03G0675900.1/TraesCS3B03G0772100.1,5,Up,glutamate biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0015930,GO:0015930,5/7648,9/100553,0.5555555555555556,7.30423349604835,5.426567603804054,2.467581393509942e-4,0.0021634104560226946,0.0015593259408217585,TraesCS3D03G0616600.2/TraesCS3D03G0616600.1/TraesCS3A03G0675900.2/TraesCS3A03G0675900.1/TraesCS3B03G0772100.1,5,Up,glutamate synthase activity,molecular_function,MF,SN15_vs_Tween
GO:1900150,GO:1900150,15/7648,71/100553,0.2112676056338028,2.77766625906064,4.299173981975688,2.4819614084451867e-4,0.0021634104560226946,0.0015593259408217585,TraesCS1A03G0749800.1/TraesCS1B03G0233100.1/TraesCS1B03G0856200.1/TraesCS1D03G0166200.1/TraesCS3B03G0941100.1/TraesCS3B03G0961300.1/TraesCS3D03G0769200.1/TraesCS4B03G0546200.1/TraesCS4D03G0482900.1/TraesCS5A03G0934400.1/TraesCS5A03G0934400.2/TraesCS5B03G0985100.1/TraesCS5D03G0893000.1/TraesCS7B03G0757100.1/TraesCS7D03G0876500.1,15,Up,regulation of defense response to fungus,biological_process,BP,SN15_vs_Tween
GO:0015211,GO:0015211,14/7648,64/100553,0.21875,2.8760419390690375,4.307477524091353,2.695772811808867e-4,0.0023022763524233993,0.0016594166073664591,TraesCS2D03G1013200.1/TraesCS4A03G1005200.1/TraesCS4A03G1005600.1/TraesCS4B03G0795500.1/TraesCS4B03G0795800.1/TraesCS4B03G0796000.1/TraesCS4D03G0712100.1/TraesCS5D03G0584700.1/TraesCS5A03G1014300.1/TraesCS5B03G0635400.1/TraesCS5B03G1060800.2/TraesCS5B03G1060800.1/TraesCS5D03G0826000.1/TraesCS5D03G0959300.1,14,Up,purine nucleoside transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0004824,GO:0004824,8/7648,24/100553,0.3333333333333333,4.382540097629009,4.755023258683755,2.703666899864877e-4,0.0023022763524233993,0.0016594166073664591,TraesCS4A03G0717700.2/TraesCS4A03G0717700.1/TraesCS4B03G0075400.1/TraesCS4D03G0054700.4/TraesCS4D03G0054700.2/TraesCS4D03G0054700.3/TraesCS4D03G0054700.1/TraesCS4D03G0054700.5,8,Up,lysine-tRNA ligase activity,molecular_function,MF,SN15_vs_Tween
GO:0006430,GO:0006430,8/7648,24/100553,0.3333333333333333,4.382540097629009,4.755023258683755,2.703666899864877e-4,0.0023022763524233993,0.0016594166073664591,TraesCS4A03G0717700.2/TraesCS4A03G0717700.1/TraesCS4B03G0075400.1/TraesCS4D03G0054700.4/TraesCS4D03G0054700.2/TraesCS4D03G0054700.3/TraesCS4D03G0054700.1/TraesCS4D03G0054700.5,8,Up,lysyl-tRNA aminoacylation,biological_process,BP,SN15_vs_Tween
GO:0006635,GO:0006635,9/7648,30/100553,0.3,3.9442860878661086,4.627619751627701,2.7753903417809914e-4,0.0023453107697340133,0.0016904346155644772,TraesCS1D03G0265000.1/TraesCS1A03G0637300.1/TraesCS1B03G0349500.1/TraesCS1B03G0724700.1/TraesCS1D03G0596100.1/TraesCS7A03G0332400.1/TraesCS7B03G0116500.1/TraesCS7B03G0116500.2/TraesCS7D03G0321800.1,9,Up,fatty acid beta-oxidation,biological_process,BP,SN15_vs_Tween
GO:0015079,GO:0015079,22/7648,129/100553,0.17054263565891473,2.242229817391586,4.050678726298209,2.9137278239569405e-4,0.0024362101038235312,0.0017559523213029396,TraesCS2A03G1018400.2/TraesCS2A03G1018400.1/TraesCS3A03G1035900.2/TraesCS3A03G1035900.1/TraesCS3A03G1044500.1/TraesCS3A03G1121700.1/TraesCS3B03G1191300.1/TraesCS3B03G1191300.2/TraesCS3D03G0964400.1/TraesCS3D03G0964400.2/TraesCS3D03G0972700.1/TraesCS5D03G0556000.1/TraesCS5D03G0556600.1/TraesCS6A03G0140600.1/TraesCS6A03G0775300.2/TraesCS6A03G0775300.1/TraesCS6B03G0922700.1/TraesCS6D03G0132300.1/TraesCS6D03G0656800.1/TraesCS7B03G0303400.2/TraesCS7B03G0303400.1/TraesCS7D03G1084500.1,22,Up,potassium ion transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0071577,GO:0071577,12/7648,50/100553,0.24,3.1554288702928868,4.374001598239596,2.9269732954700055e-4,0.0024362101038235312,0.0017559523213029396,TraesCS1A03G0741300.1/TraesCS1B03G0845500.1/TraesCS1D03G0709500.1/TraesCS1D03G0709600.1/TraesCS2A03G1176600.1/TraesCS2B03G0410400.1/TraesCS2B03G1338500.1/TraesCS2D03G0307900.1/TraesCS2D03G1129100.1/TraesCS7A03G1018500.1/TraesCS7A03G1019200.1/TraesCS7D03G0974300.1,12,Up,zinc ion transmembrane transport,biological_process,BP,SN15_vs_Tween
GO:0006596,GO:0006596,10/7648,37/100553,0.2702702702702703,3.5534108899694674,4.457113791257005,3.307904648775586e-4,0.0027124818119959805,0.001955081266098943,TraesCS5A03G0739700.1/TraesCS5A03G0811400.1/TraesCS5B03G0776600.1/TraesCS5B03G0841300.1/TraesCS5D03G0766400.1/TraesCS6B03G0732400.1/TraesCS6B03G0732400.2/TraesCS7D03G0350000.1/TraesCS7D03G0781500.2/TraesCS7D03G0781500.1,10,Up,polyamine biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0015018,GO:0015018,10/7648,37/100553,0.2702702702702703,3.5534108899694674,4.457113791257005,3.307904648775586e-4,0.0027124818119959805,0.001955081266098943,TraesCS2A03G0077000.2/TraesCS2A03G0077000.1/TraesCS2D03G0071300.1/TraesCS2B03G1353400.1/TraesCS2D03G1142300.1/TraesCS4B03G0552200.1/TraesCS4B03G0552200.2/TraesCS4D03G0486100.2/TraesCS4D03G0486100.1/TraesCS4D03G0486100.3,10,Up,galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0004067,GO:0004067,6/7648,14/100553,0.42857142857142855,5.634694411237298,4.975853597798571,3.3953781317406037e-4,0.0027637379351741534,0.001992025250665153,TraesCS2A03G1188200.1/TraesCS2A03G1188300.1/TraesCS2A03G1188300.2/TraesCS2B03G1350700.1/TraesCS2B03G1350800.1/TraesCS2D03G1140500.1,6,Up,asparaginase activity,molecular_function,MF,SN15_vs_Tween
GO:0015145,GO:0015145,16/7648,81/100553,0.19753086419753085,2.5970607985949683,4.125638657380751,3.5256994520653387e-4,0.0028282241256785,0.0020385050989058175,TraesCS2A03G0431900.1/TraesCS2A03G0638900.1/TraesCS2A03G0797900.1/TraesCS2B03G0731200.1/TraesCS2B03G0880300.1/TraesCS2B03G0559500.1/TraesCS2D03G0609300.1/TraesCS3A03G0225200.1/TraesCS3B03G1287800.1/TraesCS3D03G1037600.1/TraesCS4A03G0132000.1/TraesCS4A03G0958600.1/TraesCS4B03G0663100.1/TraesCS4D03G0585200.1/TraesCS5B03G0001700.1/TraesCS6B03G1088100.1,16,Up,monosaccharide transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0015749,GO:0015749,16/7648,81/100553,0.19753086419753085,2.5970607985949683,4.125638657380751,3.5256994520653387e-4,0.0028282241256785,0.0020385050989058175,TraesCS2A03G0431900.1/TraesCS2A03G0638900.1/TraesCS2A03G0797900.1/TraesCS2B03G0731200.1/TraesCS2B03G0880300.1/TraesCS2B03G0559500.1/TraesCS2D03G0609300.1/TraesCS3A03G0225200.1/TraesCS3B03G1287800.1/TraesCS3D03G1037600.1/TraesCS4A03G0132000.1/TraesCS4A03G0958600.1/TraesCS4B03G0663100.1/TraesCS4D03G0585200.1/TraesCS5B03G0001700.1/TraesCS6B03G1088100.1,16,Up,monosaccharide transmembrane transport,biological_process,BP,SN15_vs_Tween
GO:0006631,GO:0006631,50/7648,400/100553,0.125,1.6434525366108788,3.6996810405794016,3.982970025833152e-4,0.0031720487903577695,0.0022863243313756376,TraesCS1A03G0181600.1/TraesCS1D03G0028000.1/TraesCS1D03G0028400.1/TraesCS1B03G0248900.1/TraesCS2D03G0720400.1/TraesCS2B03G0911100.1/TraesCS2D03G0919600.3/TraesCS2D03G0919600.2/TraesCS2D03G0919600.1/TraesCS3A03G0165500.1/TraesCS3B03G1520500.1/TraesCS4A03G0015900.1/TraesCS4A03G0123000.1/TraesCS4B03G0082200.3/TraesCS4B03G0082200.2/TraesCS4B03G0082200.1/TraesCS4B03G0082800.1/TraesCS4B03G0082800.2/TraesCS4B03G0312800.3/TraesCS4B03G0312800.2/TraesCS4B03G0312800.4/TraesCS4B03G0647900.1/TraesCS4B03G0776000.1/TraesCS4D03G0576000.1/TraesCS5A03G0410900.1/TraesCS5A03G0600900.1/TraesCS5A03G0958000.1/TraesCS5B03G0957600.1/TraesCS5B03G0957800.1/TraesCS5B03G1007800.1/TraesCS5D03G0439300.1/TraesCS5D03G0868300.1/TraesCS5D03G0868800.1/TraesCS5D03G0868800.2/TraesCS6B03G0994700.1/TraesCS6B03G0994700.2/TraesCS6D03G0707800.2/TraesCS6D03G0707800.1/TraesCS7A03G0332400.1/TraesCS7A03G0410900.1/TraesCS7A03G0456900.1/TraesCS7A03G0566700.1/TraesCS7B03G0030900.1/TraesCS7B03G0116500.1/TraesCS7B03G0116500.2/TraesCS7B03G0213800.1/TraesCS7B03G0394000.1/TraesCS7B03G0836200.1/TraesCS7D03G0248800.1/TraesCS7D03G0321800.1,50,Up,fatty acid metabolic process,biological_process,BP,SN15_vs_Tween
GO:0005773,GO:0005773,37/7648,271/100553,0.13653136531365315,1.7950625492133585,3.760314776276525,4.1008820917724824e-4,0.0032230489176119557,0.0023230838012170043,TraesCS1B03G0540700.1/TraesCS1D03G0450800.1/TraesCS2A03G0933700.3/TraesCS2A03G0933700.1/TraesCS2A03G0935600.1/TraesCS2A03G1101500.1/TraesCS2A03G1101500.6/TraesCS2A03G1101500.4/TraesCS2A03G1101500.5/TraesCS2A03G1101500.3/TraesCS2A03G1101500.2/TraesCS2B03G0998700.1/TraesCS2B03G1026200.1/TraesCS2B03G1029700.1/TraesCS2B03G1178800.2/TraesCS2B03G1178800.1/TraesCS2D03G0371000.2/TraesCS2D03G0872500.1/TraesCS2D03G0872500.2/TraesCS2D03G0875100.1/TraesCS2D03G0875500.1/TraesCS2D03G0995400.2/TraesCS2D03G0995400.3/TraesCS2D03G0995400.1/TraesCS3B03G0093000.3/TraesCS3B03G0093000.1/TraesCS3B03G0093000.2/TraesCS3D03G0068000.3/TraesCS3D03G0068000.2/TraesCS3D03G0068000.1/TraesCS4A03G1222600.1/TraesCS4B03G0847000.1/TraesCS5B03G0425000.1/TraesCS6B03G0347100.1/TraesCS6D03G0568200.1/TraesCS7A03G0020800.1/TraesCS7D03G0848600.1,37,Up,vacuole,cellular_component,CC,SN15_vs_Tween
GO:0004126,GO:0004126,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS3A03G0640300.1/TraesCS3B03G0719300.1/TraesCS3D03G0585100.1,3,Up,cytidine deaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0004451,GO:0004451,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS2A03G0468000.1/TraesCS2B03G0590100.1/TraesCS2D03G0474500.1,3,Up,isocitrate lyase activity,molecular_function,MF,SN15_vs_Tween
GO:0004474,GO:0004474,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS2A03G0847000.1/TraesCS2B03G0935100.1/TraesCS2D03G0788500.1,3,Up,malate synthase activity,molecular_function,MF,SN15_vs_Tween
GO:0045841,GO:0045841,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS3A03G0418200.1/TraesCS3B03G0499100.1/TraesCS3D03G0394400.1,3,Up,negative regulation of mitotic metaphase/anaphase transition,biological_process,BP,SN15_vs_Tween
GO:0046395,GO:0046395,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS6A03G1024200.1/TraesCS6B03G1262700.1/TraesCS6D03G0902800.1,3,Up,carboxylic acid catabolic process,biological_process,BP,SN15_vs_Tween
GO:0046423,GO:0046423,3/7648,3/100553,1,13.14762029288703,6.036852304727298,4.3984648278973563e-4,0.0032230489176119557,0.0023230838012170043,TraesCS6A03G0861500.1/TraesCS6B03G1030800.1/TraesCS6D03G0731500.1,3,Up,allene-oxide cyclase activity,molecular_function,MF,SN15_vs_Tween
